"","V1","V2"
"191",2014-07-05,"0"
"192",2014-07-06,"0"
"193",2014-07-07,"0"
"194",2014-07-08,"0"
"195",2014-07-09,"0"
"196",2014-07-10,"0"
"197",2014-07-11,"0"
"198",2014-07-12,"1.0"
"199",2014-07-13,"0"
"200",2014-07-14,"0"
"201",2014-07-15,"0"
"202",2014-07-16,"0"
"203",2014-07-17,"0"
"204",2014-07-18,"0"
"205",2014-07-19,"0"
"206",2014-07-20,"0"
"207",2014-07-21,"0"
"208",2014-07-22,"0"
"209",2014-07-23,"57.2"
"210",2014-07-24,"46.2"
"211",2014-07-25,"0"
"212",2014-07-26,"0"
"213",2014-07-27,"0"
"214",2014-07-28,"0"
"215",2014-07-29,"0"
"216",2014-07-30,"0"
"217",2014-07-31,"2.5"
"218",2014-08-01,"0"
"219",2014-08-02,"0"
"220",2014-08-03,"0"
"221",2014-08-04,"0"
"222",2014-08-05,"0"
"223",2014-08-06,"0"
"224",2014-08-07,"0"
"225",2014-08-08,"0"
"226",2014-08-09,"0"
"227",2014-08-10,"0"
"228",2014-08-11,"0"
"229",2014-08-12,"0.5"
"230",2014-08-13,"109.5"
"231",2014-08-14,"0.8"
"232",2014-08-15,"0"
"233",2014-08-16,"0"
"234",2014-08-17,"0"
"235",2014-08-18,"1.5"
"236",2014-08-19,"2.8"
"237",2014-08-20,"0.05"
"238",2014-08-21,"0"
"239",2014-08-22,"0"
"240",2014-08-23,"0"
"241",2014-08-24,"0"
"242",2014-08-25,"0"
"243",2014-08-26,"0"
"244",2014-08-27,"0"
"245",2014-08-28,"0"
"246",2014-08-29,"0"
"247",2014-08-30,"0"
"248",2014-08-31,"0"
"249",2014-09-01,"0"
"250",2014-09-02,"0"
"251",2014-09-03,"0"
"252",2014-09-04,"0"
"253",2014-09-05,"0"
"254",2014-09-06,"0"
"255",2014-09-07,"0"
"256",2014-09-08,"0"
"257",2014-09-09,"0"
"258",2014-09-10,"0"
"259",2014-09-11,"0"
"260",2014-09-12,"0"
"261",2014-09-13,"0"
"262",2014-09-14,"0"
"263",2014-09-15,"0"
"264",2014-09-16,"0"
"265",2014-09-17,"0"
"266",2014-09-18,"0"
"267",2014-09-19,"0"
"268",2014-09-20,"0"
"269",2014-09-21,"0"
"270",2014-09-22,"0.2"
"271",2014-09-23,"0"
"272",2014-09-24,"0"
"273",2014-09-25,"0"
"274",2014-09-26,"0"
"275",2014-09-27,"0"
"276",2014-09-28,"0"
"277",2014-09-29,"0"
"278",2014-09-30,"1.4"
"280",2014-10-01,"0"
"281",2014-10-02,"0"
"282",2014-10-03,"0"
"283",2014-10-04,"0"
"284",2014-10-05,"0"
"285",2014-10-06,"0"
"286",2014-10-07,"0"
"287",2014-10-08,"0"
"288",2014-10-09,"0"
"289",2014-10-10,"0"
"290",2014-10-11,"0"
"291",2014-10-12,"0"
"292",2014-10-13,"0"
"293",2014-10-14,"0"
"294",2014-10-15,"0"
"295",2014-10-16,"0"
"296",2014-10-17,"0"
"297",2014-10-18,"0"
"298",2014-10-19,"0"
"299",2014-10-20,"0"
"300",2014-10-21,"0"
"301",2014-10-22,"0.4"
"302",2014-10-23,"0"
"303",2014-10-24,"0"
"304",2014-10-25,"0"
"305",2014-10-26,"0"
"306",2014-10-27,"0"
"307",2014-10-28,"0"
"308",2014-10-29,"0"
"309",2014-10-30,"0"
"310",2014-10-31,"0"
"311",2014-11-01,"0"
"312",2014-11-02,"0"
"313",2014-11-03,"0"
"314",2014-11-04,"0"
"315",2014-11-05,"0"
"316",2014-11-06,"0"
"317",2014-11-07,"0"
"318",2014-11-08,"0"
"319",2014-11-09,"0"
"320",2014-11-10,"0"
"321",2014-11-11,"0.05"
"322",2014-11-12,"0.2"
"323",2014-11-13,"0"
"324",2014-11-14,"0"
"325",2014-11-15,"0"
"326",2014-11-16,"0"
"327",2014-11-17,"0"
"328",2014-11-18,"0"
"329",2014-11-19,"0"
"330",2014-11-20,"0"
"331",2014-11-21,"0"
"332",2014-11-22,"0"
"333",2014-11-23,"0"
"334",2014-11-24,"0"
"335",2014-11-25,"0"
"336",2014-11-26,"0"
"337",2014-11-27,"1.8"
"338",2014-11-28,"3.3"
"339",2014-11-29,"0.2"
"340",2014-11-30,"1.2"
"342",2014-12-01,"0.4"
"343",2014-12-02,"0.05"
"344",2014-12-03,"2.4"
"345",2014-12-04,"15.7"
"346",2014-12-05,"0"
"347",2014-12-06,"0"
"348",2014-12-07,"0"
"349",2014-12-08,"0"
"350",2014-12-09,"0"
"351",2014-12-10,"0"
"352",2014-12-11,"0"
"353",2014-12-12,"0"
"354",2014-12-13,"0"
"355",2014-12-14,"0"
"356",2014-12-15,"0"
"357",2014-12-16,"0"
"358",2014-12-17,"0"
"359",2014-12-18,"0"
"360",2014-12-19,"3.5"
"361",2014-12-20,"0"
"362",2014-12-21,"0"
"363",2014-12-22,"0"
"364",2014-12-23,"0"
"365",2014-12-24,"0"
"366",2014-12-25,"3.2"
"367",2014-12-26,"0.6"
"368",2014-12-27,"10.5"
"369",2014-12-28,"0.05"
"370",2014-12-29,"0"
"371",2014-12-30,"0"
"372",2014-12-31,"0"
