"","V1","V2"
"241",2015-08-29,1e-04
"242",2015-08-30,1e-04
"243",2015-08-31,1e-04
"244",2015-09-01,1e-04
"245",2015-09-02,1e-04
"246",2015-09-03,1e-04
"247",2015-09-04,1e-04
"248",2015-09-05,1e-04
"249",2015-09-06,1e-04
"250",2015-09-07,1e-04
"251",2015-09-08,1e-04
"252",2015-09-09,1e-04
"253",2015-09-10,1e-04
"254",2015-09-11,1e-04
"255",2015-09-12,1e-04
"256",2015-09-13,1e-04
"257",2015-09-14,1e-04
"258",2015-09-15,1e-04
"259",2015-09-16,1e-04
"260",2015-09-17,1e-04
"261",2015-09-18,1e-04
"262",2015-09-19,1e-04
"263",2015-09-20,1e-04
"264",2015-09-21,1e-04
"265",2015-09-22,1e-04
"266",2015-09-23,1e-04
"267",2015-09-24,1e-04
"268",2015-09-25,1e-04
"269",2015-09-26,1e-04
"270",2015-09-27,1e-04
"271",2015-09-28,1e-04
"272",2015-09-29,1e-04
"273",2015-09-30,1e-04
"274",2015-10-01,1e-04
"275",2015-10-02,1e-04
"276",2015-10-03,1e-04
"277",2015-10-04,1e-04
"278",2015-10-05,1e-04
"279",2015-10-06,1e-04
"280",2015-10-07,1e-04
"281",2015-10-08,1e-04
"282",2015-10-09,1e-04
"283",2015-10-10,1e-04
"284",2015-10-11,1e-04
"285",2015-10-12,1e-04
"286",2015-10-13,1e-04
"287",2015-10-14,1e-04
"288",2015-10-15,1e-04
"289",2015-10-16,1e-04
"290",2015-10-17,1e-04
"291",2015-10-18,1e-04
"292",2015-10-19,1e-04
"293",2015-10-20,1e-04
"294",2015-10-21,1e-04
"295",2015-10-22,1e-04
"296",2015-10-23,1e-04
"297",2015-10-24,1e-04
"298",2015-10-25,1e-04
"299",2015-10-26,1e-04
"300",2015-10-27,1e-04
"301",2015-10-28,1e-04
"302",2015-10-29,1e-04
"303",2015-10-30,1e-04
"304",2015-10-31,1e-04
"305",2015-11-01,1e-04
"306",2015-11-02,1e-04
"307",2015-11-03,1e-04
"308",2015-11-04,1e-04
"309",2015-11-05,1e-04
"310",2015-11-06,1e-04
"311",2015-11-07,1e-04
"312",2015-11-08,1e-04
"313",2015-11-09,1e-04
"314",2015-11-10,1e-04
"315",2015-11-11,1e-04
"316",2015-11-12,1e-04
"317",2015-11-13,1e-04
"318",2015-11-14,1e-04
"319",2015-11-15,1e-04
"320",2015-11-16,1e-04
"321",2015-11-17,1e-04
"322",2015-11-18,1e-04
"323",2015-11-19,1e-04
"324",2015-11-20,1e-04
"325",2015-11-21,1e-04
"326",2015-11-22,1e-04
"327",2015-11-23,1e-04
"328",2015-11-24,1e-04
"329",2015-11-25,1e-04
"330",2015-11-26,1e-04
"331",2015-11-27,1e-04
"332",2015-11-28,1e-04
"333",2015-11-29,1e-04
"334",2015-11-30,1e-04
"335",2015-12-01,1e-04
"336",2015-12-02,1e-04
"337",2015-12-03,1e-04
"338",2015-12-04,1e-04
"339",2015-12-05,1e-04
"340",2015-12-06,1e-04
"341",2015-12-07,1e-04
"342",2015-12-08,1e-04
"343",2015-12-09,1e-04
"344",2015-12-10,1e-04
"345",2015-12-11,1e-04
"346",2015-12-12,1e-04
"347",2015-12-13,1e-04
"348",2015-12-14,1e-04
"349",2015-12-15,1e-04
"350",2015-12-16,1e-04
"351",2015-12-17,1e-04
"352",2015-12-18,1e-04
"353",2015-12-19,1e-04
"354",2015-12-20,1e-04
"355",2015-12-21,1e-04
"356",2015-12-22,1e-04
"357",2015-12-23,1e-04
"358",2015-12-24,1e-04
"359",2015-12-25,1e-04
"360",2015-12-26,1e-04
"361",2015-12-27,1e-04
"362",2015-12-28,1e-04
"363",2015-12-29,1e-04
"364",2015-12-30,1e-04
"365",2015-12-31,1e-04
